# authority: IEEE Std 1003.1-2017 and The Open Group Base Specifications Issue 7, 2018 edition
# source-archive: susv4-2018.tgz, sha256 ab6636bca53c7d71d33d2c5149ede574d598fe6ec97fa8b08e0459ef7bcfc104
# volume: base-definitions
# parent-denominator: 95
# clause-denominator: 1483 HTML h2-h5 source headings with tag anchors
# clause-key-sha256: e357d95bf96ea94101041ab8db05156d0c107addc2318409cdd4fa83f637e575
# clause-row-sha256: 42fbbd0f2c879de5501f33c5d938d5d8bae7788edbc88176b200839c654db458
# state invariant: every clause is exactly one of open or closed
# non-ASCII source titles use ASCII backslash escapes; source bytes remain hash-bound
parent	clause	title	source_sha256	state	witness	next_action
basedefs/V1_chap03.html	tag_03_342	Semaphore	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_343	Session	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_344	Session Leader	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_345	Session Lifetime	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_346	Shared Memory Object	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_347	Shell	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_348	Shell, the	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_349	Shell Script	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_350	Signal	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_351	Signal Stack	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_352	Single-Quote Character	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_353	Single-Threaded Process	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_354	Single-Threaded Program	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_355	Slash Character (<slash>)	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_356	Socket	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_357	Socket Address	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_358	Soft Limit	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_359	Source Code	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_360	Space Character (<space>)	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_361	Spawn	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_362	Special Built-In	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_363	Special Parameter	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_364	Spin Lock	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_365	Sporadic Server	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_366	Standard Error	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_367	Standard Input	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_368	Standard Output	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_369	Standard Utilities	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_370	Stream	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_371	STREAM	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_372	STREAM End	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_373	STREAM Head	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_374	STREAMS Multiplexor	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_375	String	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_376	Subshell	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_377	Successfully Transferred	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_378	Supplementary Group ID	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_379	Suspended Job	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_380	Symbolic Constant	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_381	Symbolic Link	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_382	Synchronized Input and Output	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_383	Synchronized I/O Completion	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_384	Synchronized I/O Data Integrity Completion	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_385	Synchronized I/O File Integrity Completion	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_386	Synchronized I/O Operation	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_387	Synchronous I/O Operation	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_388	Synchronously-Generated Signal	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_389	System	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_390	System Boot	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_391	System Clock	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_392	System Console	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_393	System Crash	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_394	System Databases	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_395	System Documentation	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_396	System Process	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_397	System Reboot	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_398	System Trace Event	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_399	System-Wide	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_400	Tab Character (<tab>)	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_401	Terminal (or Terminal Device)	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_402	Text Column	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_403	Text File	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_404	Thread	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_405	Thread ID	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_406	Thread List	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_407	Thread-Safe	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_408	Thread-Specific Data Key	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_409	Tilde Character (<tilde>)	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_410	Timeouts	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_411	Timer	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_412	Timer Overrun	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_413	Token	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_414	Trace Analyzer Process	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_415	Trace Controller Process	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_416	Trace Event	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_417	Trace Event Type	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_418	Trace Event Type Mapping	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_419	Trace Filter	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_420	Trace Generation Version	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_421	Trace Log	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_422	Trace Point	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_423	Trace Stream	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_424	Trace Stream Identifier	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_425	Trace System	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_426	Traced Process	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_427	Tracing Status of a Trace Stream	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_428	Typed Memory Name Space	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_429	Typed Memory Object	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_430	Typed Memory Pool	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_431	Typed Memory Port	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_432	Unbind	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_433	Unit Data	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_434	Upshifting	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_435	User Database	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_436	User ID	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_437	User Name	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_438	User Trace Event	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_439	Utility	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_440	Variable	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_441	Vertical-Tab Character (<vertical-tab>)	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_442	White Space	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_443	Wide-Character Code (C Language)	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_444	Wide-Character Input/Output Functions	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_445	Wide-Character String	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_446	Word	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
basedefs/V1_chap03.html	tag_03_447	Working Directory (or Current Working Directory)	e082f9d978e853fee528d03252cf27a467ec6bf75bcf37d435aec25208efc6c0	open	missing:q35_ring3_base_definitions_clause_witness	Add an exact Q35 Ring 3 witness for this clause and close its parent only after all clauses close.
